w,file,Chr,a,c,contrast,regime,cMMb,span
50,2,Chr2,2.39124333318553e-06,0.857318675053953,0.827360129490262,structured,0.167271523457471,473812.4
50,2,Chr2,1.47990343955032e-05,0.99999999999998,0.970041454436288,structured,0.391898299353993,473812.4
50,2,Chr2,9.88548628371888e-06,0.915828785293027,0.885870239729336,structured,0.676428054647787,473812.4
50,2,Chr2,7.90877446204447e-06,0.970514526294004,0.940555980730313,structured,0.582877373891,473812.4
50,2,Chr2,8.01175298634464e-06,0.965692605817146,0.935734060253455,structured,0.450600279773175,473812.4
50,2,Chr2,1.49905681714627e-05,0.999999999999985,0.970041454436294,structured,0.746538550608074,473812.4
50,2,Chr2,0.000106950074473824,0.999999999999984,0.970041454436293,structured,1.24099749183432,473812.4
50,2,Chr2,3.0715701371497e-06,0.934692448919456,0.904733903355764,structured,0.73067221739409,473812.4
50,2,Chr2,2.96673925849968e-06,0.925270578901685,0.895312033337993,structured,0.97699327163921,473812.4
50,2,Chr2,1.29947890364484e-05,0.99913575868646,0.969177213122768,structured,1.27666191774747,473812.4
50,2,Chr2,9.50978202279258e-06,1,0.970041454436308,structured,1.96567032020677,473812.4
50,2,Chr2,2.98811635367785e-05,0.832675574455265,0.802717028891574,structured,4.2386285806105,473812.4
50,2,Chr2,2.29985780064172e-05,0.728765468573831,0.69880692301014,structured,3.04962530360098,473812.4
50,2,Chr2,2.69323543087644e-05,0.939553070509295,0.909594524945603,structured,1.13325327456177,473812.4
50,2,Chr2,4.06633494726211e-05,0.92566331762731,0.895704772063619,structured,2.47411008940278,473812.4
50,2,Chr2,1.34469755832796e-05,0.969945841424875,0.939987295861183,structured,2.87718021662523,473812.4
50,2,Chr2,2.17539452693925e-05,1,0.970041454436308,structured,2.70782275854324,473812.4
50,2,Chr2,3.01870389744891e-05,1,0.970041454436308,structured,2.93576107336996,473812.4
50,2,Chr2,1.8713010972679e-05,0.891939932317516,0.861981386753825,structured,3.77797081786277,473812.4
50,2,Chr2,2.83350875531778e-05,0.887162723870659,0.857204178306967,structured,3.84999884713308,473812.4
50,2,Chr2,0.000174032588260686,0.999999999999991,0.970041454436299,structured,2.0696597134084,473812.4
50,2,Chr2,2.3248121154638e-05,0.982942742097397,0.952984196533706,structured,1.25533038264636,473812.4
50,2,Chr2,2.91050521747839e-05,0.972057782186756,0.942099236623065,structured,1.92626832248276,473812.4
50,2,Chr2,5.2638346918062e-05,0.960112862866135,0.930154317302443,structured,2.51127431837825,473812.4
50,2,Chr2,3.19115965103809e-05,1,0.970041454436308,structured,2.56230398545926,473812.4
50,2,Chr2,2.20850384789689e-05,1,0.970041454436308,structured,1.88586353439507,473812.4
50,2,Chr2,2.72242930629129e-05,0.999999999999983,0.970041454436291,structured,1.38430478102133,473812.4
50,2,Chr2,3.07139303045565e-05,0.999999999999996,0.970041454436304,structured,1.38192539377917,473812.4
50,2,Chr2,0,0.96205203471224,0.932093489148548,structured,0.444101374310749,473812.4
50,2,Chr2,0,0.961132875424813,0.931174329861121,structured,0,473812.4
50,2,Chr2,0,0.941343847317101,0.911385301753409,structured,0,473812.4
50,2,Chr2,0,0.969545717278724,0.939587171715033,structured,0,473812.4
50,2,Chr2,0,0.973816731301287,0.943858185737596,structured,0,473812.4
50,2,Chr2,0,0.937836995400295,0.907878449836604,structured,0,473812.4
50,2,Chr2,1.58118435768679e-06,0.940713662898504,0.910755117334813,structured,0.950479710082369,473812.4
50,2,Chr2,1.21569049274327e-05,0.536129477942022,0.506170932378331,structured,1.44263695842979,473812.4
50,2,Chr2,2.08908148311667e-05,0.925537388779867,0.895578843216175,structured,1.50807109100357,473812.4
50,2,Chr2,1.45718962080344e-05,0.890851038337313,0.860892492773622,structured,2.71883046877097,473812.4
50,2,Chr2,7.16317958519475e-05,0.999999999999967,0.970041454436275,structured,2.80442729138253,473812.4
50,2,Chr2,3.723767991235e-05,0.942937241825429,0.912978696261738,structured,3.09185463276308,473812.4
50,2,Chr2,4.32276001835206e-05,0.590460817939403,0.560502272375712,structured,3.31119885026503,473812.4
50,2,Chr2,1.19810130430803e-05,0.332077126068588,0.302118580504897,structured,2.60376039216143,473812.4
50,2,Chr2,1.55970130914723e-05,0.836204275683093,0.806245730119401,structured,2.85489602645061,473812.4
50,2,Chr2,3.63613002521363e-05,0.999999999999997,0.970041454436305,structured,2.30933799694148,473812.4
50,2,Chr2,2.86112938702974e-05,0.95105311259317,0.921094567029478,structured,3.05058752306198,473812.399999999
50,2,Chr2,9.09371308237398e-06,0.943056565509478,0.913098019945787,structured,5.12927069520045,473812.399999999
50,2,Chr2,0,0.955169804018667,0.925211258454975,structured,3.04973023078333,473812.399999999
50,2,Chr2,0,0.958212421770737,0.928253876207046,structured,0,473812.399999999
50,2,Chr2,0,0.968099073258919,0.938140527695228,structured,0,473812.399999999
50,2,Chr2,1.57929398586858e-06,1,0.970041454436308,structured,1.66425890625557,473812.399999999
50,2,Chr2,3.05353446761838e-05,0.999999999999986,0.970041454436295,structured,5.98349637096182,473812.399999999
50,2,Chr2,6.27790811690332e-05,0.797499930231553,0.767541384667861,structured,7.68757900932635,473812.399999999
50,2,Chr2,8.45432302833227e-05,0.57254570087254,0.542587155308849,structured,7.0621342154342,473812.399999999
50,2,Chr2,8.55820305167062e-05,0.854082105480284,0.824123559916592,structured,6.06713944790017,473812.399999999
50,2,Chr2,0.000187032263352221,0.999999999999981,0.97004145443629,structured,7.3943093082809,473812.399999999
50,2,Chr2,0.000263244596584647,0.999999999999969,0.970041454436278,structured,9.43875415114152,473812.399999999
50,2,Chr2,7.90235977884469e-05,0.841831094972945,0.811872549409254,structured,8.27189302547192,473812.399999999
50,2,Chr2,0.000121004384306997,0.875080596994037,0.845122051430345,structured,8.83137476806944,473812.399999999
50,2,Chr2,0.000713274851942125,0.810237163281082,0.78027861771739,structured,8.61936369642932,473812.399999999
50,2,Chr2,5.80992613174432e-05,0.385407133154067,0.355448587590375,structured,7.49657577746698,473812.399999999
50,2,Chr2,5.4720074780262e-05,0.445046514486674,0.415087968922982,structured,8.67785059702777,473812.399999999
50,2,Chr2,4.82697948849603e-05,0.181229208098156,0.151270662534464,structured,8.19615057124187,473812.399999999
50,2,Chr2,0.000107318820988349,0.858476089208299,0.828517543644608,structured,8.8404572765045,473812.399999999
50,2,Chr2,0.00034419325619476,0.99999999999998,0.970041454436288,structured,7.80949485941308,473812.399999999
50,2,Chr2,8.84788760606911e-05,0.898831634883517,0.868873089319825,structured,7.53034315227113,473812.399999999
50,2,Chr2,4.40355080607488e-05,1,0.970041454436308,structured,4.97415616947565,473812.399999999
50,2,Chr2,8.5591871808606e-05,0.999999999999968,0.970041454436277,structured,1.77600086235986,473812.399999999
50,2,Chr2,6.8907718175051e-05,0.92830460113788,0.898346055574188,structured,1.6921086814461,473812.399999999
50,2,Chr2,6.25203719388312e-05,0.99999999999999,0.970041454436299,structured,1.4657699967329,473812.399999999
50,2,Chr2,8.28221218628183e-06,1,0.970041454436308,structured,0.673483040343164,473812.399999999
50,2,Chr2,8.48205411852742e-06,1,0.970041454436308,structured,1.6894872316554,473812.399999999
50,2,Chr2,5.75132716092089e-06,1,0.970041454436308,structured,1.49138043603768,473812.399999999
5,3,Chr1,3.57990882257736e-05,1,0.970447491213311,structured,5.70857935227826,3577020.2
5,3,Chr1,5.73244726871307e-05,1,0.970447491213311,structured,9.51820629518284,3577020.2
5,3,Chr1,3.40866971186969e-05,0.987217565333797,0.957665056547109,structured,7.14612697652778,3577020.2
5,3,Chr1,1.55765142340241e-05,1,0.970447491213311,structured,3.08922899625599,3577020.2
5,3,Chr1,1.39588218744945e-05,1,0.970447491213311,structured,2.62998235235015,3577020.2
5,3,Chr1,6.14643112379157e-07,1,0.970447491213311,structured,1.96531476301525,3577020.2
5,3,Chr1,1.54027091975557e-06,1,0.970447491213311,structured,1.18003247507521,3577020.2
5,3,Chr1,8.22775742789291e-06,0.999999999999986,0.970447491213297,structured,1.87182230227313,3577020.2
5,3,Chr2,4.20970075762668e-05,1,0.970447491213311,structured,5.7011143390616,3577200.6
5,3,Chr2,5.51500252922058e-05,1,0.970447491213311,structured,9.51772628731981,3577200.6
5,3,Chr2,4.17156125774443e-05,0.997983138005932,0.968430629219243,structured,7.14776083258015,3577200.6
5,3,Chr2,1.68592041836585e-05,0.949909267965654,0.920356759178965,structured,3.09048404733639,3577200.6
5,3,Chr2,1.52839507722305e-05,0.942922516857223,0.913370008070535,structured,2.62984972103605,3577200.6
5,3,Chr2,2.59162300830301e-06,0.982653999503256,0.953101490716567,structured,1.96635417181618,3577200.6
5,3,Chr2,1.97581222282287e-06,1,0.970447491213311,structured,1.17997296545237,3577200.6
5,3,Chr2,4.56506725823121e-06,1,0.970447491213311,structured,1.8712478894483,3577200.6
5,3,Chr2,1.14155536267924e-05,1,0.970447491213311,structured,3.52426419698129,3577200.6
10,3,Chr1,1.41115787912689e-05,0.965691909923564,0.936139401136875,structured,2.83951429740318,1788510.1
10,3,Chr1,2.64232991690803e-05,0.997696790543627,0.968144281756939,structured,3.08638646100076,1788510.1
10,3,Chr1,4.74087650805675e-05,1,0.970447491213311,structured,8.57764440715333,1788510.1
10,3,Chr1,0.000111690604356151,0.992334488434254,0.962781979647566,structured,13.8103320064398,1788510.1
10,3,Chr1,4.92681025822108e-05,0.991121928176804,0.961569419390115,structured,10.4478899685504,1788510.1
10,3,Chr1,2.01781266988468e-05,1,0.970447491213311,structured,5.70006653519676,1788510.1
10,3,Chr1,1.71411464643656e-05,1,0.970447491213311,structured,3.83944777326829,1788510.1
10,3,Chr1,6.69492622997674e-06,0.999999999999974,0.970447491213285,structured,2.26394114247016,1788510.1
10,3,Chr1,1.31397416415974e-05,1,0.970447491213311,structured,2.3390102192437,1788510.1
10,3,Chr1,1.23378850963546e-05,0.97257465232473,0.943022143538041,structured,2.70945136787272,1788510.1
10,3,Chr1,1.1098663706196e-05,1,0.970447491213311,structured,2.91990416890326,1788510.1
10,3,Chr1,6.26515979150694e-07,1,0.970447491213311,structured,1.59072184753303,1788510.1
10,3,Chr1,1.85202768721114e-07,1,0.970447491213311,structured,1.01072535712724,1788510.1
10,3,Chr1,8.01264967014293e-06,0.999999999999993,0.970447491213304,structured,2.06505418903509,1788510.1
10,3,Chr1,1.03861292684536e-05,0.999999999999987,0.970447491213298,structured,1.34595649622198,1788510.1
10,3,Chr1,2.2912644007346e-06,0.983853376865584,0.954300868078895,structured,0.474834630438932,1788510.1
10,3,Chr1,2.06469754630263e-06,0.993515312937981,0.963962804151292,structured,2.39768810832428,1788510.1
10,3,Chr1,2.31234917100238e-05,0.96878756716103,0.939235058374341,structured,4.77725043186978,1788510.1
10,3,Chr2,1.97616840025022e-05,0.997987917818458,0.96843540903177,structured,2.8393710992892,1788600.3
10,3,Chr2,3.09676059888182e-05,0.982157246826847,0.952604738040158,structured,3.09327477009618,1788600.3
10,3,Chr2,5.27364747153731e-05,1,0.970447491213311,structured,8.562857578834,1788600.3
10,3,Chr2,9.43528649399371e-05,0.991160567389825,0.961608058603136,structured,13.8090408335038,1788600.3
10,3,Chr2,6.7861589502766e-05,0.99492338903044,0.965370880243752,structured,10.451351553837,1788600.3
10,3,Chr2,2.66900405940023e-05,0.982798210530288,0.953245701743599,structured,5.66881588139957,1788600.3
10,3,Chr2,3.12966564163647e-05,0.996124996728622,0.966572487941933,structured,3.84411705104249,1788600.3
10,3,Chr2,1.05566991866851e-05,0.911159112424996,0.881606603638307,structured,2.27066205689548,1788600.3
10,3,Chr2,9.23516724616639e-06,0.95466271742279,0.925110208636102,structured,2.3368510436303,1788600.3
10,3,Chr2,2.45234599439787e-05,0.932238090018329,0.90268558123164,structured,2.70795658328235,1788600.3
10,3,Chr2,2.13405572660666e-05,0.966533690698773,0.936981181912084,structured,2.92044391263344,1788600.3
10,3,Chr2,8.08141305311884e-07,1,0.970447491213311,structured,1.59098635204296,1788600.3
10,3,Chr2,0,0.983615763257032,0.954063254470343,structured,1.01226443099893,1788600.3
10,3,Chr2,9.62414001650348e-06,1,0.970447491213311,structured,2.06528051373546,1788600.3
10,3,Chr2,6.2560013465406e-06,1,0.970447491213311,structured,1.3457634981055,1788600.3
10,3,Chr2,3.5347555412074e-06,1,0.970447491213311,structured,0.475595554671097,1788600.3
10,3,Chr2,3.46469693084239e-06,1,0.970447491213311,structured,2.39673228079109,1788600.3
10,3,Chr2,4.25984424328773e-05,0.999218158544552,0.969665649757863,structured,4.77545848429768,1788600.3
10,3,Chr2,4.22202999422908e-05,1,0.970447491213311,structured,4.64619188575297,1788600.3
20,3,Chr1,1.57789931897905e-05,0.979447914727599,0.94989540594091,structured,3.59738195021008,894255.05
20,3,Chr1,2.41223076211592e-05,0.988968991559244,0.959416482772555,structured,2.77519585904784,894255.05
20,3,Chr1,3.64413727402078e-05,0.999999999999967,0.970447491213278,structured,2.06693310939663,894255.05
20,3,Chr1,9.78606185633904e-06,1,0.970447491213311,structured,2.08104482328051,894255.05
20,3,Chr1,2.78131401210997e-05,1,0.970447491213311,structured,4.10583981260489,894255.05
20,3,Chr1,4.852449348192e-05,0.979915056718771,0.950362547932082,structured,8.26954694479052,894255.05
20,3,Chr1,9.35400408733453e-05,0.979696341268735,0.950143832482046,structured,13.0488926499169,894255.05
20,3,Chr1,0.000113901562861428,0.977105479190138,0.94755297040345,structured,17.0223260334426,894255.05
20,3,Chr1,6.89094453228687e-05,0.91355251877117,0.884000009984481,structured,14.5500149336387,894255.05
20,3,Chr1,4.47405149227072e-05,1,0.970447491213311,structured,8.85909704176406,894255.05
20,3,Chr1,3.34837838573758e-05,1,0.970447491213311,structured,6.34030410265492,894255.05
20,3,Chr1,4.38595091263756e-05,1,0.970447491213311,structured,6.23936246896362,894255.05
20,3,Chr1,2.38630154416558e-05,1,0.970447491213311,structured,5.04999654526478,894255.05
20,3,Chr1,1.91482809244714e-05,0.996501086643077,0.966948577856388,structured,3.88854009762341,894255.05
20,3,Chr1,3.06671760611956e-05,0.999999999999972,0.970447491213284,structured,2.62067052570941,894255.05
20,3,Chr1,0,0.985926878855346,0.956374370068657,structured,0.260370553081876,894255.05
20,3,Chr1,4.93602983543938e-06,1,0.970447491213311,structured,1.9072117592309,894255.05
20,3,Chr1,2.20388236167998e-05,0.938090880612637,0.908538371825948,structured,2.97534135269875,894255.050000001
20,3,Chr1,1.85964047664037e-05,0.923442963746023,0.893890454959334,structured,2.76032163015354,894255.05
20,3,Chr1,4.23822783228995e-05,0.999999999999998,0.970447491213309,structured,2.27116413823998,894255.050000001
20,3,Chr1,9.73759473777949e-06,0.937290093922729,0.90773758513604,structured,2.65648047248522,894255.050000001
20,3,Chr1,5.00845857956709e-05,0.999999999999999,0.97044749121331,structured,3.31978458809561,894255.050000001
20,3,Chr1,8.14086137408452e-06,1,0.970447491213311,structured,3.18144369506606,894255.050000001
20,3,Chr1,5.52424854031845e-07,1,0.970447491213311,structured,1.61479161811046,894255.050000001
20,3,Chr1,0,0.998491738467387,0.968939229680698,structured,0,894255.050000001
20,3,Chr1,0,0.989720468620126,0.960167959833437,structured,0.418784327804464,894255.050000001
20,3,Chr1,2.68078566307654e-06,1,0.970447491213311,structured,2.02145071425448,894255.050000001
20,3,Chr1,4.23289896110271e-05,0.99999999999999,0.9704474912133,structured,3.28597529306656,894255.050000001
20,3,Chr1,6.45324909322444e-06,1,0.970447491213311,structured,2.10189147021332,894255.050000001
20,3,Chr1,1.29237470151227e-05,0.999999999999986,0.970447491213297,structured,0.716797741315513,894255.050000001
20,3,Chr1,3.08073905686364e-06,0.984486701504148,0.954934192717459,structured,0.589047375788858,894255.050000001
20,3,Chr1,3.88535914854593e-06,0.992987648222586,0.963435139435897,structured,0.478051535744762,894255.050000001
20,3,Chr1,7.95202374853955e-07,0.977235827254293,0.947683318467605,structured,0.360621885089005,894255.050000001
20,3,Chr1,3.28023228838592e-06,0.992782915299908,0.963230406513219,structured,0.8247693661056,894255.050000001
20,3,Chr1,1.36343964191923e-05,0.933148663412528,0.903596154625839,structured,4.43196817245604,894255.050000001
20,3,Chr1,2.54764433939809e-05,0.97515727384969,0.945604765063001,structured,5.95319125995675,894255.050000001
20,3,Chr1,2.94932398911767e-05,0.974440784998019,0.94488827621133,structured,5.11958342167417,894255.049999999
20,3,Chr1,2.69639226454229e-05,0.978194675225249,0.948642166438561,structured,4.89401151197459,894255.050000001
20,3,Chr2,2.15724508368867e-05,1,0.970447491213311,structured,3.59571020888202,894300.15
20,3,Chr2,2.10468833026381e-05,1,0.970447491213311,structured,2.78533213980884,894300.15
20,3,Chr2,2.84757336543884e-05,1,0.970447491213311,structured,2.08111427764017,894300.15
20,3,Chr2,2.98423315107553e-05,0.98758491228483,0.958032403498141,structured,2.08882878045559,894300.15
20,3,Chr2,3.57510055233185e-05,1,0.970447491213311,structured,4.10543526255219,894300.15
20,3,Chr2,4.13010355865743e-05,1,0.970447491213311,structured,8.26493834361893,894300.15
20,3,Chr2,7.17111827453025e-05,0.995757416440322,0.966204907653633,structured,13.0199686712237,894300.15
20,3,Chr2,0.000133639661515793,0.897944844973488,0.868392336186799,structured,17.0862070851007,894300.15
20,3,Chr2,7.06546752720248e-05,0.921132744338859,0.89158023555217,structured,14.5556261118467,894300.15
20,3,Chr2,4.91868855058397e-05,1,0.970447491213311,structured,8.88447660389026,894300.15
20,3,Chr2,3.91408485756705e-05,1,0.970447491213311,structured,6.34022254357471,894300.150000001
20,3,Chr2,3.22647953685584e-05,0.989300484792811,0.959747976006122,structured,6.19740985392819,894300.150000001
20,3,Chr2,2.46020248532069e-05,0.990275072287669,0.96072256350098,structured,4.9973030986629,894300.150000001
20,3,Chr2,2.7072145935144e-05,0.990772155430965,0.961219646644276,structured,3.94131357635996,894300.150000001
20,3,Chr2,1.92285453858194e-05,0.851313752995922,0.821761244209233,structured,2.62824838643471,894300.150000001
20,3,Chr2,0,0.980139150191791,0.950586641405102,structured,0.275766011720534,894300.150000001
20,3,Chr2,1.66516998521957e-05,0.999999999999988,0.970447491213299,structured,1.91307572735625,894300.150000001
20,3,Chr2,0.000118796047200998,0.999999999999985,0.970447491213296,structured,3.01134886530513,894300.150000001
20,3,Chr2,1.29443092792705e-05,0.94089701011157,0.911344501324881,structured,2.75448618404583,894300.15
20,3,Chr2,1.82613868094135e-05,0.911424673543095,0.881872164756407,structured,2.27104960230635,894300.150000001
20,3,Chr2,1.81037613685029e-05,0.894102678404443,0.864550169617754,structured,2.65661801090214,894300.150000001
20,3,Chr2,3.31782154482053e-05,1,0.970447491213311,structured,3.32411550894066,894300.150000001
20,3,Chr2,6.56434700517937e-05,0.999999999999989,0.9704474912133,structured,3.18197270408592,894300.150000001
20,3,Chr2,1.41987173087945e-06,1,0.970447491213311,structured,1.62777754907767,894300.150000001
20,3,Chr2,0,0.983027503898642,0.953474995111953,structured,0,894300.150000001
20,3,Chr2,5.3697099415493e-07,1,0.970447491213311,structured,0.41876320830316,894300.150000001
20,3,Chr2,9.57591772236516e-06,0.999999999999977,0.970447491213288,structured,2.02452886199785,894300.150000001
20,3,Chr2,3.12820546065938e-05,0.896504326631109,0.86695181784442,structured,3.28580957970319,894300.150000001
20,3,Chr2,1.6920242257165e-05,1,0.970447491213311,structured,2.10219616187244,894300.150000001
20,3,Chr2,8.07304893119907e-06,1,0.970447491213311,structured,0.716761592849997,894300.150000001
20,3,Chr2,3.79431952147527e-06,1,0.970447491213311,structured,0.588820428107737,894300.150000001
20,3,Chr2,3.41077128677285e-06,1,0.970447491213311,structured,0.478027427368774,894300.150000001
20,3,Chr2,2.7830933532803e-06,1,0.970447491213311,structured,0.362370681234458,894300.150000001
20,3,Chr2,3.70188112851777e-06,1,0.970447491213311,structured,0.830837279620228,894300.150000001
20,3,Chr2,6.61696512669829e-05,0.999999999999972,0.970447491213283,structured,4.42551857701411,894300.150000001
20,3,Chr2,2.84847579902495e-05,0.984570310557889,0.9550178017712,structured,5.9565689593408,894300.150000001
20,3,Chr2,3.96734351942949e-05,1,0.970447491213311,structured,5.1141899367442,894300.150000001
20,3,Chr2,5.94653197995909e-05,1,0.970447491213311,structured,4.86125303277585,894300.150000001
20,3,Chr2,5.36931164847209e-05,1,0.970447491213311,structured,4.17723576680245,894300.149999999
50,3,Chr1,3.56849971878824e-05,0.999999999999981,0.970447491213292,structured,5.08943170072118,357702.02
50,3,Chr1,7.42947246955394e-06,0.982321876858203,0.952769368071514,structured,1.73740916071746,357702.02
50,3,Chr1,1.87346848243978e-05,0.990464166518871,0.960911657732182,structured,2.40894064002269,357702.02
50,3,Chr1,0.00010258361994155,0.999999999999991,0.970447491213302,structured,3.5000732011828,357702.02
50,3,Chr1,1.32603610661095e-05,0.944028599560688,0.914476090773999,structured,2.49620300924622,357702.02
50,3,Chr1,1.1505772649175e-05,0.947941599266162,0.918389090479474,structured,2.264729619715,357702.02
50,3,Chr1,7.78596715957532e-05,0.999999999999989,0.9704474912133,structured,2.53355113898576,357702.02
50,3,Chr1,8.57239608375795e-06,0.953501013051936,0.923948504265247,structured,1.55352504494034,357702.02
50,3,Chr1,4.78291913895702e-06,0.915756666646702,0.886204157860014,structured,1.5868315380741,357702.02
50,3,Chr1,3.95324947125991e-06,1,0.970447491213311,structured,1.49286269057133,357702.02
50,3,Chr1,6.26906524987515e-06,1,0.970447491213311,structured,1.64242852193007,357702.02
50,3,Chr1,9.61316440915452e-05,0.999999999999979,0.97044749121329,structured,5.02480305849771,357702.02
50,3,Chr1,5.50393562763841e-05,0.981931772240408,0.952379263453719,structured,6.68457161725333,357702.02
50,3,Chr1,3.79379479502465e-05,0.984388384935428,0.95483587614874,structured,5.08533426784777,357702.02
50,3,Chr1,3.17910526365852e-05,1,0.970447491213311,structured,6.97658709823881,357702.02
50,3,Chr1,0.000106094759653255,1,0.970447491213311,structured,9.19742503637279,357702.02
50,3,Chr1,7.3238521161453e-05,0.853478234458936,0.823925725672247,structured,11.0590654312274,357702.02
50,3,Chr1,9.93284616990258e-05,0.872202882468613,0.842650373681924,structured,15.616030610887,357702.02
50,3,Chr1,0.000258427872938156,0.999999999999963,0.970447491213274,structured,16.2893835634942,357702.02
50,3,Chr1,0.000105245039035781,0.995890106178148,0.966337597391459,structured,14.6478325197098,357702.02
50,3,Chr1,0.000234295906236729,0.999999999999976,0.970447491213287,structured,14.728494154454,357702.02
50,3,Chr1,5.38213248185604e-05,0.976286661603923,0.946734152817234,structured,18.0863854441212,357702.02
50,3,Chr1,4.43452549003178e-05,0.912072161076854,0.882519652290166,structured,15.0524570142618,357702.02
50,3,Chr1,5.81932634752461e-05,0.780388637998934,0.750836129212245,structured,11.2637993634396,357702.02
50,3,Chr1,6.64826739462346e-05,0.858131760253356,0.828579251466667,structured,9.84458876310523,357702.02
50,3,Chr1,0.00012124949305529,0.999999999999984,0.970447491213295,structured,6.71630228484921,357702.02
50,3,Chr1,9.70126697878083e-05,0.904365678149673,0.874813169362984,structured,8.36907507842989,357702.02
50,3,Chr1,0.000157382224457565,0.999999999999978,0.970447491213289,structured,7.86156733958127,357702.020000001
50,3,Chr1,1.37028161827927e-05,1,0.970447491213311,structured,4.13711930807207,357702.020000001
50,3,Chr1,1.76279890681324e-05,0.999999999999987,0.970447491213298,structured,3.93030712089968,357702.020000001
50,3,Chr1,3.2076036250577e-05,0.768249500410409,0.73869699162372,structured,5.4357845698295,357702.02
50,3,Chr1,6.64186412039764e-05,0.99999999999998,0.970447491213291,structured,7.18251701549047,357702.02
50,3,Chr1,1.1112497789066e-05,0.985382995230036,0.955830486443347,structured,5.58317598243751,357702.02
50,3,Chr1,1.74701811967541e-05,1,0.970447491213311,structured,2.54148352914737,357702.02
50,3,Chr1,0.000186400790691965,0.999999999999975,0.970447491213286,structured,5.39548965360712,357702.02
50,3,Chr1,3.01777525899347e-05,0.935951225458119,0.90639871667143,structured,6.37942122057261,357702.020000001
50,3,Chr1,2.46546731972756e-05,0.999999999999978,0.970447491213289,structured,2.69358191170652,357702.020000001
50,3,Chr1,0,0.928562767330002,0.899010258543313,structured,0.171162343106501,357702.020000001
50,3,Chr1,0,0.905253941798866,0.875701433012177,structured,0,357702.02
50,3,Chr1,0,0.970500853066904,0.940948344280215,structured,0,357702.02
50,3,Chr1,0,0.980278265985721,0.950725757199032,structured,0,357702.02
50,3,Chr1,1.88463465147701e-06,1,0.970447491213311,structured,1.9035291032646,357702.02
50,3,Chr1,9.18800619602281e-06,1,0.970447491213311,structured,3.29672051432369,357702.02
50,3,Chr1,1.30038799414022e-05,0.943858589990059,0.91430608120337,structured,2.81592487087094,357702.020000001
50,3,Chr1,0.000191801864066517,0.999999999999968,0.970447491213279,structured,3.59647001194802,357702.020000001
50,3,Chr1,3.01432691190157e-05,0.852587027853654,0.823034519066965,structured,3.02058011296752,357702.020000001
50,3,Chr1,1.26417717991379e-05,0.892649257327306,0.863096748540617,structured,1.28288048097381,357702.02
50,3,Chr1,8.2098901463562e-06,0.862732496250364,0.833179987463675,structured,2.83033914820033,357702.02
50,3,Chr1,3.42471960385326e-05,0.999999999999968,0.970447491213279,structured,3.47172599450395,357702.02
50,3,Chr1,2.08352881688061e-05,0.97210934861326,0.942556839826571,structured,2.33252402091378,357702.02
50,3,Chr1,1.23486198915524e-05,0.891435143561258,0.861882634774569,structured,1.90662275644171,357702.02
50,3,Chr1,4.77114455555322e-06,0.928300902489385,0.898748393702696,structured,0.980922615260269,357702.02
50,3,Chr1,5.1135196541934e-06,0.94575065592336,0.916198147136672,structured,1.80267164511989,357702.02
50,3,Chr1,8.33027397283284e-05,0.999999999999994,0.970447491213305,structured,4.35010550471347,357702.02
50,3,Chr1,2.35086701723502e-05,0.97005568617028,0.940503177383591,structured,3.67959571650741,357702.02
50,3,Chr1,7.69303591770207e-06,0.948884947556495,0.919332438769806,structured,2.33373762565781,357702.02
50,3,Chr1,8.17673884823119e-06,0.93608085749585,0.906528348709162,structured,3.41016134849627,357702.02
50,3,Chr1,9.6219987007273e-06,0.958721461295909,0.92916895250922,structured,4.51935331403292,357702.02
50,3,Chr1,5.50280455173575e-06,1,0.970447491213311,structured,3.47144189824445,357702.02
50,3,Chr1,8.78365843616035e-07,1,0.970447491213311,structured,0.860634734973512,357702.02
50,3,Chr1,0,0.988947739014029,0.95939523022734,structured,0,357702.02
50,3,Chr1,0,0.994614734336139,0.96506222554945,structured,0,357702.02
50,3,Chr1,0,0.989471336916331,0.959918828129642,structured,0,357702.02
50,3,Chr1,0,0.996975477325532,0.967422968538843,structured,0,357702.02
50,3,Chr1,0,0.985698690637557,0.956146181850869,structured,0,357702.02
50,3,Chr1,0,0.977132009759406,0.947579500972718,structured,0.299131662717475,357702.02
50,3,Chr1,2.19647331356274e-06,1,0.970447491213311,structured,2.21244716300474,357702.02
50,3,Chr1,9.20724415307176e-06,1,0.970447491213311,structured,3.13808683551746,357702.02
50,3,Chr1,9.95405532793461e-06,1,0.970447491213311,structured,2.82030027561048,357702.02
50,3,Chr1,1.79170285119412e-05,1,0.970447491213311,structured,3.1352912125014,357702.02
50,3,Chr1,1.81315675942237e-05,0.939095124772231,0.909542615985542,structured,3.51665783027283,357702.02
50,3,Chr1,1.02812231794848e-05,1,0.970447491213311,structured,2.68938934144125,357702.02
50,3,Chr1,8.10974321700035e-06,0.996407442001674,0.966854933214985,structured,1.25688586895879,357702.02
50,3,Chr1,4.63373665423633e-06,0.99039768250323,0.96084517371654,structured,1.06337189299789,357702.02
50,3,Chr1,9.26963005142531e-06,1,0.970447491213311,structured,0.950627793274747,357702.02
50,3,Chr1,7.73043202508321e-06,0.985746516178579,0.95619400739189,structured,0.726187094186453,357702.02
50,3,Chr1,2.00201723162971e-06,0.99268473697543,0.963132228188741,structured,0.242256743884835,357702.02
50,3,Chr1,1.5108674398946e-06,0.9990231770212,0.969470668234511,structured,0.148168019850705,357702.02
